Test ID,easting__N,northing__,GWD (m),L (m),Slope (%),Elevation,Target,CM pred
41461,1571607.066,5182715.789,1.248631477,2165.514271,0.61629051,4.446274757,0,TN
8241,1571607.46,5182645.739,1.421630621,2109.416154,0.463297665,4.465767384,0,TN
14644,1571608.477,5182377.032,1.100765944,1828.805938,0.084720999,4.48594141,0,TN
18857,1571611.78,5182557.073,1.548238039,2037.505414,0.240036696,4.591774464,0,TN
21258,1571617.548,5182196.423,1.738131523,1579.040274,0.404759079,5.21118021,0,TN
50238,1571619,5181428,1.751553059,517.051436,0.676930845,6.109065533,0,TN
15252,1571622.679,5182465.869,1.522965431,1951.373825,0.804761112,4.692791462,0,TN
774,1571622.977,5182659.366,1.495016813,2102.63645,0.931437612,4.511841297,0,TN
8245,1571624.264,5182242.195,1.353940248,1642.231294,0.51110518,4.819447994,0,TN
31137,1571625.356,5181912.221,1.132470608,1186.158342,1.335482717,5.341124535,0,TN
4939,1571625.655,5181842.55,1.054997921,1089.859484,1.294229507,5.394816875,0,TN
12223,1571629.184,5181483.089,1.523075104,592.9900732,0.709585786,5.95864439,0,TN
14213,1571634.898,5182322.294,1.240252733,1752.933948,0.472155899,4.640772343,0,TN
15185,1571636.716,5182017.432,1.346012831,1331.598007,0.400800556,4.871275902,0,TN
786,1571637.489,5181944.945,1.100674152,1231.421166,1.328051209,4.928364277,0,TN
19464,1571640.018,5181534.039,1.283687115,663.5691415,0.780459404,5.751955032,0,TN
18863,1571640.656,5181937.703,0.912838459,1221.457864,0.424111307,4.868299007,0,TN
788,1571640.836,5181614.831,1.065193653,775.2424079,1.340575337,5.634918213,0,TN
48920,1571641.954,5181707.285,0.911635399,903.040893,0.938574374,5.359515667,0,TN
789,1571642.355,5181341.846,1.78068018,398.136102,0.413478553,5.626299858,0,FP
21259,1571643.579,5181459.948,1.526466846,561.329728,0.56343174,5.808160305,0,TN
14200,1571645.256,5182980.141,2.340816259,2344.261861,0.39310202,5.239792824,0,TN
16226,1571645.47,5183194.938,1.901517153,2536.358212,0.290187418,5.012814999,0,TN
41466,1571646.307,5183090.672,1.963230371,2440.726483,1.855303645,5.099797249,0,TN
21262,1571648.09,5181707.752,0.911635399,903.8837557,0.23973836,5.394149303,0,TN
14631,1571650,5182162,1.812257051,1531.630682,0.925264955,5.309392929,0,TN
14633,1571651,5182138,1.812257051,1498.491667,2.658455133,4.881643772,0,TN
48919,1571651.633,5183285.049,2.530192375,2615.044362,0.475420743,6.038127899,0,TN
8379,1571651.662,5181943.811,0.912838459,1230.178881,0.693451405,4.915943623,0,TN
8311,1571653.373,5181533.37,1.283687115,663.2943067,0.18771331,5.690306664,0,TN
16831,1571654.111,5183059.4,2.124004126,2404.843825,0.327980727,5.065544605,0,TN
48657,1571657.118,5183521.902,2.260618687,2725.941668,0.459970385,5.828962803,0,TN
5034,1571657.7,5182631.645,1.667953014,2041.479596,0.5573259,4.676317215,0,TN
41467,1571658.849,5183087.948,1.963230371,2425.072031,0.391668379,5.222263813,0,TN
783,1571659.998,5182254.047,1.500876427,1659.120172,0.598151922,4.937700748,0,TN
30033,1571662.264,5182891.275,2.217825413,2248.513067,0.72535944,5.159512043,0,TN
37645,1571662.28,5181614.22,1.065193653,775.5460147,0.522042155,5.824781895,0,TN
4687,1571663.004,5181366.295,2.051764011,433.6835919,1.068267584,5.913122654,0,TN
41468,1571665.937,5183074.984,2.100660324,2406.08242,0.440351874,5.082131863,0,TN
30037,1571667.463,5182904.513,2.28730607,2254.295876,0.383745462,5.150000095,0,TN
42731,1571674.037,5183820.121,1.763426542,2597.188837,3.940261364,5.473968029,0,TN
41402,1571679.7,5181917.7,1.230940819,1195.702116,0.456947982,5.33119297,0,TN
25067,1571680.128,5182767.593,1.535409927,2125.215665,0.671203077,4.457108498,0,TN
51188,1571681,5181917,1.230940819,1194.840769,0.456947982,5.282059669,0,TN
14632,1571683.818,5182706.197,1.467321873,2071.522843,0.069464572,4.379142284,1,FN
56089,1571684,5182642,1.622595549,2020.143294,0.223267317,4.696087837,0,TN
4739,1571690.05,5182547.949,1.714283943,1939.727608,0.883901358,4.906281471,0,TN
51865,1571690.119,5182611.187,1.795735598,1988.696704,1.16853714,4.778097153,0,TN
19469,1571694.294,5182001.12,1.39989543,1312.037305,1.084356785,5.12646246,0,TN
9745,1571696.911,5183152.255,1.988948345,2444.27487,1.682701945,5.198462963,0,TN
719,1571698.499,5182102.571,1.327600002,1452.331681,1.870370507,4.653100491,1,FN
41760,1571698.544,5182069.026,1.526451826,1406.074256,0.159626946,5.128492355,0,TN
15248,1571699.97,5182787.046,1.397593975,2119.606943,0.536658645,4.517869473,0,TN
15250,1571700.046,5182916.267,2.214671612,2229.824123,2.049361467,5.479712963,0,TN
4601,1571704.061,5182668.642,1.654791594,2018.81263,0.608390689,4.715809822,1,FN
4467,1571704.092,5181915.464,1.297348261,1194.853666,0.212122828,5.222663879,0,TN
25479,1571704.29,5182260.98,1.597897053,1671.33723,1.084644675,5.124354839,0,TN
25480,1571704.42,5182286.92,1.813485861,1707.133258,0.558832705,5.128362656,0,TN
31330,1571706.04,5182286.38,1.813485861,1706.524302,0.603048921,5.128362656,0,TN
57370,1571709.153,5181485.69,1.672945976,603.4452307,0.345038593,5.675238132,0,TN
34358,1571709.7,5183306.4,2.631913185,2578.729142,1.369235635,5.772206306,0,TN
56088,1571710,5182625,1.607071638,1977.341869,0.744311988,4.600001335,0,TN
6669,1571710.201,5182576.868,1.779571056,1938.895686,1.679697514,4.755041599,0,TN
51189,1571711,5181917,1.297348261,1197.62653,0.212122828,5.232370853,0,TN
51866,1571711.405,5182604.835,1.795735598,1959.686099,1.351365924,4.751737595,0,TN
34314,1571713.1,5183353.6,2.24860239,2622.32835,0.274639934,5.811677456,0,TN
48910,1571717.944,5183433.816,1.92152524,2690.438031,0.345247477,5.366707802,0,TN
3836,1571719.196,5182668.613,1.530976534,2001.763468,0.546007633,4.535028934,0,TN
4954,1571722.682,5183141.51,2.027598381,2408.102415,0.587404609,5.23611927,0,TN
18860,1571723.49,5182455.805,1.144225836,1833.452821,0.7352615,4.356721401,0,TN
31949,1571723.54,5183179.623,1.91575861,2443.090869,1.170482874,5.23597765,0,TN
4951,1571724.67,5183182.374,1.91575861,2444.540074,1.170482874,5.23597765,0,TN
2115,1571727.581,5183561.096,1.684189558,2616.603732,0.850215614,5.218101501,0,TN
2064,1571728.175,5183561.019,1.684189558,2615.862825,0.850215614,5.218101501,0,TN
49822,1571728.175,5181692.212,1.197205544,890.0356814,0.462475836,5.66557312,0,TN
9755,1571728.91,5181635.793,1.136365891,812.6890619,0.671931505,5.530613422,0,TN
4686,1571730.11,5181624.147,1.136365891,796.9197611,0.609847844,5.547246933,0,TN
14224,1571731.936,5181742.031,0.932214737,959.0530662,0.385023922,5.238029003,0,TN
57371,1571734.142,5181499.685,1.64187479,627.5355387,0.071404085,5.902279377,0,TN
34359,1571735.4,5183282.7,2.648714304,2530.560574,2.286838055,5.665442944,0,TN
18552,1571737.216,5182382.374,1.801654577,1767.333437,0.502013505,5.016750813,0,TN
44385,1571738.815,5182641.711,1.667476654,1958.247351,0.712458849,4.644923687,0,TN
25481,1571739.05,5182464.53,1.495549202,1821.24245,1.267233849,4.246953964,0,TN
13888,1571739.239,5183021.761,1.6913836,2281.475434,0.870002866,5.074657917,0,TN
42911,1571739.75,5182553.867,1.768712997,1887.35564,1.573789835,4.684329987,1,FN
31948,1571740.233,5183170.142,1.930546045,2417.334894,0.150925264,5.245115757,0,TN
4738,1571740.238,5182657.018,1.667476654,1968.848439,0.418620199,4.626122475,0,TN
42126,1571740.39,5182670.816,1.654206276,1979.676272,0.229724213,4.573402405,0,TN
16864,1571740.555,5181321.775,2.158391714,389.8634556,1.269930243,5.836684227,0,TN
3892,1571742.568,5183006.623,1.474386215,2264.532541,1.151768923,4.913743496,0,TN
43456,1571743.242,5183396.717,2.16860795,2637.880562,0.133539215,5.544093609,0,TN
13889,1571747.37,5183010.689,1.474386215,2263.06031,0.870002866,5.015917778,0,TN
42912,1571747.487,5182559.341,1.768712997,1882.882302,1.391254544,4.787249565,0,TN
11664,1571747.695,5181576.596,1.327844143,735.4701775,0.800034583,5.681221008,0,TN
13746,1571747.695,5181576.596,1.327844143,735.4701775,0.800034583,5.681221008,0,TN
44386,1571749.19,5182634.869,1.770331383,1941.120721,0.850114465,4.753126144,0,TN
42124,1571751.255,5182662.865,1.654206276,1961.11511,0.728351712,4.572316647,0,TN
14682,1571751.724,5183375.99,2.164199114,2608.800842,0.527616382,5.665570259,0,TN
14687,1571756.589,5181674.028,0.884703159,870.340773,0.545874,5.227364063,0,TN
42913,1571760.439,5182554.953,1.768712997,1864.780929,0.26617977,5.019285679,0,TN
25217,1571762.067,5183932.746,2.532876968,2452.753291,1.08750391,6.221130371,0,TN
44387,1571762.416,5182642.255,1.667476654,1932.129459,0.578217506,4.709051132,0,TN
42125,1571763.435,5182669.136,1.764317751,1952.419649,0.559015095,4.73751545,0,TN
25482,1571763.78,5182465.08,1.424595594,1792.596021,2.706242085,4.289078236,0,TN
31338,1571764.23,5182900.49,2.059109688,2147.890505,0.665404439,5.307868958,0,TN
34315,1571764.3,5183354.4,2.067852259,2575.080349,0.830964208,5.794637203,0,TN
41259,1571764.508,5182740.996,1.169558048,2010.340842,2.711080551,4.214826107,1,TP
9262,1571766.158,5182285.702,1.84572506,1672.356999,0.359573364,5.041456223,0,TN
43457,1571766.195,5183398.369,2.056464672,2618.547255,0.388393968,5.646857738,0,TN
15249,1571766.257,5183043.529,1.752007008,2272.873738,0.292797714,5.245203495,0,TN
41257,1571767.516,5182717.464,1.382537842,1987.354581,0.899959564,4.4470644,1,FN
34357,1571768.9,5183287.8,2.050059795,2503.49371,1.636108279,5.651435375,0,TN
41258,1571769.662,5182726.358,1.382537842,1992.434512,2.271287441,4.308300495,1,FN
22447,1571772.824,5182706.469,1.605430126,1972.381276,0.846380472,4.545077324,1,FN
18985,1571774.176,5182236.311,1.884539127,1634.399477,1.075367212,4.981240273,0,TN
17590,1571780.97,5181984.699,1.310182333,1300.141948,0.989973783,4.929111481,0,TN
14635,1571786.105,5182825.674,2.104116201,2058.742676,0.992110729,5.203107834,0,TN
25218,1571788.057,5183902.758,2.511490345,2423.20533,1.449907184,6.210771561,0,TN
18827,1571789.492,5182916.699,1.834942102,2135.432431,0.580757618,5.196836472,0,TN
20165,1571789.664,5183589.279,1.357771873,2523.1644,1.586985469,5.117035866,0,TN
42873,1571790.005,5181923.366,1.166747808,1217.955167,0.211076483,5.019594669,0,TN
42874,1571792.082,5181910.047,1.066026211,1200.197075,0.477118254,5.025166035,0,TN
3842,1571792.102,5182125.075,1.583286285,1494.532927,0.998112738,4.556564808,0,TN
37812,1571795.084,5181926.497,1.166747808,1223.299157,0.211076483,5.054542065,0,TN
51756,1571795.27,5183303.39,1.987760782,2494.318232,0.732427418,5.30523634,0,TN
3840,1571798.849,5182482.337,1.674547911,1764.692662,2.690036774,4.675487041,0,TN
5066,1571799.317,5182584.867,1.746938705,1844.869102,0.357795238,4.848977089,0,TN
4716,1571799.475,5183035.003,1.571260452,2230.826521,0.198407739,5.132522106,0,TN
772,1571800.51,5183266.216,2.050072432,2451.879785,1.738290071,5.593901157,0,TN
4353,1571801.308,5182131.622,1.583286285,1505.130748,2.099469662,4.715140343,0,TN
15188,1571801.909,5181745.022,0.860148907,978.1479517,0.223363802,5.012029171,0,TN
7659,1571803.243,5183415.386,1.687011957,2592.142432,0.642162621,5.067278385,0,TN
4018,1571805.714,5181497.268,1.658932209,648.2694111,0.291820556,5.760317802,0,TN
12162,1571805.714,5181497.268,1.658932209,648.2694111,0.291820556,5.760317802,0,TN
563,1571806.213,5181523.338,1.511766911,682.7675905,0.715848744,5.591187954,0,TN
37697,1571807.011,5182147.002,1.169520378,1527.24427,1.364105105,4.244464874,0,TN
3838,1571807.286,5182505.518,1.40490365,1772.861635,1.78173697,4.44679594,0,TN
42871,1571809.257,5182035.395,1.243108988,1375.026059,0.713515759,4.652023315,0,TN
37698,1571809.702,5182122.135,1.583286285,1493.71379,0.340116173,4.717353344,0,TN
4714,1571809.939,5183488.398,1.654109716,2544.771795,1.154485464,4.673503399,0,TN
42914,1571810.945,5182211.211,1.927679062,1574.076776,0.431118637,5.043506145,0,TN
50949,1571812.15,5181634.479,1.132228374,832.6374594,0.424764901,5.360059738,0,TN
42872,1571812.277,5182047.736,1.427335978,1392.517229,1.125187039,4.693768024,0,TN
14215,1571814.763,5182486.585,1.773355722,1749.670354,0.220977336,4.650750637,0,TN
20164,1571817.054,5183589.68,1.894638538,2487.245402,2.283802509,5.444390774,0,TN
4711,1571817.356,5183501.434,1.773087263,2528.667049,1.882261753,4.997218609,0,TN
9139,1571817.4,5182515.5,1.763666391,1769.245838,1.78173697,4.895994663,0,TN
27019,1571820.569,5181708.259,0.975651264,934.3044771,0.599453688,5.371767044,0,TN
775,1571822.036,5182379.932,1.793007135,1663.418717,0.954388976,4.840703964,0,TN
15251,1571824.823,5183109.345,1.730120897,2274.898846,0.460144281,5.275126934,1,FN
42910,1571824.967,5182047.567,1.248023033,1395.07215,0.693216324,4.553697109,0,TN
25219,1571825.042,5183927.749,2.133394003,2367.793559,0.781177461,5.776477814,0,TN
51859,1571826.37,5181466.12,1.858659983,617.7130402,0.292538762,5.851052284,0,TN
14204,1571826.373,5183488.709,1.773087263,2523.594381,1.673571944,5.36499548,0,TN
15578,1571826.866,5182225.077,1.856849194,1561.794966,1.647719383,5.018388748,0,TN
27021,1571828.735,5181726.84,0.931591034,961.9511084,0.901891708,5.29188633,0,TN
25483,1571829.41,5182484.48,1.773355722,1731.314712,1.886991382,4.783232689,0,TN
3841,1571830.532,5182314.123,1.777759314,1609.737618,1.117385268,4.887034893,0,TN
50948,1571830.605,5181627.782,1.088356495,830.6355958,0.935752094,5.381547451,0,TN
6894,1571830.814,5181871.074,1.027185202,1156.836802,0.779896617,4.970098495,0,TN
42870,1571830.83,5182037.152,1.137025833,1382.250512,0.693216324,4.578257561,0,TN
42915,1571832.441,5182212.19,1.774138927,1547.5305,1.730975747,4.886959076,0,TN
7666,1571833.972,5181528.487,1.481626034,701.8788775,0.57111609,5.516272545,0,TN
16650,1571835.223,5182552.091,1.714852095,1778.345417,0.193561301,4.613415718,0,TN
787,1571837.521,5181750.524,0.782568932,996.6621596,0.211626843,4.983733654,0,TN
545,1571838.04,5181550.918,1.233623981,732.9248063,0.771083295,5.411258698,0,TN
13563,1571838.1,5181550.669,1.233623981,732.6279933,0.771083295,5.411258698,0,TN
16987,1571838.956,5182054.353,1.241955996,1407.61909,0.586121082,4.480715752,0,TN
620,1571841.958,5183443.027,1.802619934,2528.026242,1.629292727,5.512852192,0,TN
2940,1571844.159,5181518.561,1.548737526,694.1040952,0.892116606,5.584190845,0,TN
16827,1571848.737,5183357.28,1.8986485,2501.199676,0.865412831,5.437238216,0,TN
25484,1571850.27,5183176.66,1.794699669,2315.179625,0.236939386,5.182333946,0,TN
570,1571851.415,5182635.729,1.552569628,1827.194294,0.710275829,4.416751862,0,TN
51857,1571853.45,5181501.05,1.804047346,676.6901011,0.78737998,5.783071995,0,TN
14097,1571853.61,5183155.508,1.777632952,2291.118116,0.306575,5.259205818,0,TN
3776,1571854.47,5183157.657,1.777632952,2292.39575,0.306575,5.240592957,0,TN
37710,1571855.263,5182920.294,1.829858303,2068.94173,0.791967213,5.426877975,0,TN
37700,1571856.077,5182493.938,1.561534643,1708.52666,2.227381229,4.574022293,0,TN
4388,1571856.154,5183041.219,1.495541334,2179.111014,0.783106506,5.173256397,0,TN
21244,1571857.176,5182868.419,1.887881041,2021.096809,0.675415754,5.3109622,0,TN
571,1571857.897,5182463.605,1.871207476,1682.654248,0.850957572,4.716199398,0,TN
54314,1571858.069,5182403.339,1.795892715,1637.274202,0.973521054,5.080537796,0,TN
37701,1571858.636,5182481.287,1.871207476,1695.620979,2.233571053,5.346256256,0,TN
4030,1571859.149,5182383.417,1.751520872,1621.723726,1.535625577,5.162678242,0,TN
7971,1571859.452,5183018.801,1.457971334,2154.691254,0.802211523,5.285449028,0,TN
3766,1571859.65,5182309.035,1.640739202,1570.898811,0.944488287,4.835883617,0,TN
14103,1571860.106,5182832.713,1.971530199,1986.472134,0.405344218,5.160310745,0,TN
51858,1571860.53,5181465.9,1.848715067,636.6666561,0.40310514,5.657388687,0,TN
773,1571861.051,5183030.187,1.457971334,2163.79098,0.783106506,5.257534504,0,TN
37153,1571861.15,5182512.7,1.600640774,1717.776154,1.094093084,4.504718781,0,TN
29210,1571861.163,5182534.052,1.600640774,1734.782631,1.064587355,4.850250721,0,TN
4456,1571862.03,5182285.604,1.64932847,1553.2158,1.443964601,4.898360729,0,TN
37709,1571862.094,5182929.874,1.829858303,2070.301597,0.722827017,5.426794529,0,TN
9386,1571862.9,5182246.5,2.105112076,1528.670872,2.00667572,5.092766285,0,TN
9384,1571863.2,5182233.6,1.819754601,1520.892061,2.00667572,5.181266308,0,TN
29212,1571863.304,5182544.167,2.041282654,1740.438992,1.064587355,4.941795826,0,TN
45541,1571864.325,5181662.352,0.747059345,890.2792039,0.163123593,5.017636299,0,TN
24734,1571865.07,5181714.86,1.003534794,959.6211977,0.747590601,5.266137123,0,TN
43511,1571865.9,5182164.7,1.626935005,1479.290904,0.833980083,4.402441025,0,TN
37699,1571866.091,5182496.201,1.669354916,1699.064397,3.572518826,4.995581627,0,TN
43508,1571867.3,5182157.6,1.531549931,1473.787751,0.833980083,4.314339638,0,TN
25221,1571869.026,5183906.759,2.469936609,2312.195444,0.588905692,6.195590496,0,TN
37703,1571869.028,5182837.612,1.976418495,1981.343862,0.405344218,5.217469215,0,TN
8201,1571869.528,5183794.702,2.088778734,2340.68346,0.903239012,5.820118427,0,TN
37702,1571870.136,5182476.116,2.159157753,1678.536931,0.505989015,5.363051891,0,TN
19197,1571871.279,5182203.736,1.581051111,1493.917671,0.798130631,4.506910324,0,TN
11905,1571871.982,5182240.631,2.105112076,1513.914674,1.096157432,5.19115448,0,TN
11904,1571872.518,5182239.944,2.105112076,1512.846211,1.096157432,5.205245018,0,TN
37708,1571872.684,5182929.918,1.932010412,2059.261565,0.457365006,5.372617245,0,TN
30464,1571873.688,5182264.561,2.044466734,1525.944687,0.729282737,5.015300274,0,FP
25485,1571874.72,5183177.39,1.863658428,2292.510045,0.38072288,5.324132442,0,TN
9381,1571877.2,5182232.9,1.819754601,1502.928723,1.096157432,5.129930496,0,TN
37704,1571878.518,5182829.989,2.02961731,1964.559037,0.339818984,5.112389088,1,FN
9388,1571879.9,5182245,2.105112076,1506.573057,1.096157432,5.218559265,0,TN
37965,1571880.302,5182383.756,2.139060497,1597.022658,0.766507804,5.360480309,0,FP
29211,1571881.821,5182542.467,2.041282654,1718.251822,2.108146667,4.911271572,0,TN
29209,1571882.827,5182534.031,1.553941727,1710.395408,2.108146667,4.990084648,0,TN
37707,1571883.484,5182918.413,1.932010412,2037.620089,0.677250922,5.345453739,0,TN
3775,1571883.955,5182925.418,1.932010412,2043.44461,0.457365006,5.330016136,0,TN
37154,1571884.98,5182518.78,1.553941727,1695.814726,2.237838745,4.411791801,0,TN
25197,1571885.028,5183556.894,2.309486389,2414.265057,0.117217302,5.889605045,0,TN
45540,1571886.059,5181664.109,0.734302521,902.5872311,0.428072244,4.991547108,0,TN
4389,1571887.143,5183039.966,1.629359245,2146.692672,0.524174809,5.362079144,0,TN
43509,1571887.4,5182165.1,1.626935005,1452.179305,0.692701936,4.459982872,0,TN
43510,1571887.5,5182156.7,1.531549931,1447.574338,1.419315577,4.329020977,0,TN
37274,1571888.77,5182084.7,1.736918688,1410.870129,0.372082889,4.802727699,0,TN
30029,1571889.757,5182790.609,2.178844213,1917.887007,0.383134305,5.496036053,0,TN
30026,1571889.799,5182780.614,2.198689699,1909.019095,0.347143233,5.409276009,0,TN
39326,1571890.661,5182825.708,2.093955278,1947.913553,0.14395985,5.306890488,0,TN
21230,1571890.676,5181664.966,0.786678791,905.9338225,0.428072244,4.984101772,0,TN
51751,1571890.87,5182108.71,1.864135504,1419.176537,0.46965149,4.856198311,0,TN
25223,1571892.017,5183881.769,2.238245964,2286.648279,0.35950157,6.206520557,0,TN
40349,1571893,5182553,2.124539375,1714.072739,0.303981185,5.215652466,0,TN
55889,1571893.051,5181730.413,1.028362274,992.09728,0.529779255,5.190927029,0,TN
24735,1571893.4,5181704.49,0.952768326,958.47348,0.637612402,5.237079144,0,TN
39408,1571896.11,5182837.17,2.093955278,1952.258404,0.272963613,5.300421238,0,TN
24772,1571897,5182028,1.406130552,1375.641035,0.969144046,4.70953989,0,TN
12458,1571899.494,5183482.063,1.88972187,2433.979642,0.246060699,5.567004204,0,TN
40902,1571899.524,5182445.808,2.037048578,1621.424147,0.860201597,5.170236588,0,TN
30465,1571900.68,5182265.784,2.133830547,1493.354266,0.263496101,5.20443058,0,TN
536,1571900.953,5182002.315,1.215555906,1355.474767,0.883979559,4.368704319,0,TN
34930,1571900.999,5182711.803,2.034332037,1836.791419,1.348772764,5.143911362,0,TN
25194,1571901.023,5183498.917,2.044754505,2423.060768,1.160520077,5.842691422,0,TN
21240,1571901.33,5182100.787,1.864135504,1401.897238,0.46965149,4.868375301,0,TN
43744,1571901.73,5182070.33,1.736918688,1387.6414,0.662754774,4.728658199,0,TN
21231,1571902.455,5181910.331,1.27056551,1233.261527,0.518944502,4.9406147,0,TN
53916,1571903,5182640,1.225129128,1774.040296,3.162436962,4.41982317,0,TN
25222,1571905.012,5183912.757,2.235373735,2261.960921,0.869911432,6.143767834,0,TN
1963,1571905.232,5182375.642,2.236173153,1561.894568,0.164896578,5.285673141,0,TN
8197,1571906.508,5184031.911,2.643391132,2240.154428,1.884327888,6.228685379,0,TN
57134,1571906.64,5183594.31,2.115837097,2368.610722,0.897262931,5.916077137,0,TN
57135,1571908.64,5183599.31,2.115837097,2363.710364,0.403873384,5.959242821,0,TN
41418,1571909.203,5182353.89,2.07216382,1541.615364,0.692683518,5.276669502,0,TN
4453,1571909.786,5181432.546,1.783289433,626.5088737,0.585867822,5.375825882,0,TN
17312,1571912.535,5181904.554,1.192521572,1229.480753,0.641653776,4.808654785,0,TN
4454,1571912.72,5181578.65,1.568751812,808.2575789,1.271221876,5.665295601,0,TN
2939,1571913.14,5181579.609,1.568751812,809.7034599,1.271221876,5.665295601,0,TN
8380,1571915.457,5181996.798,1.244879723,1338.246742,0.926543057,4.641772747,0,TN
18652,1571917.999,5182396.019,2.221546412,1562.0806,0.108029075,5.197666168,0,TN
39339,1571918.881,5182339.715,2.117112398,1520.159304,0.617306352,4.987752438,0,FP
32637,1571919.56,5182159.49,1.520207882,1408.39613,0.993835568,4.535531521,0,TN
57298,1571920.049,5182239.404,2.081368685,1453.32295,1.118358016,5.163415909,0,TN
11219,1571920.133,5182446.974,2.097189665,1599.027729,0.816954851,5.229177952,0,FP
5503,1571920.429,5181517.764,1.563935041,737.5269877,1.11697948,5.633398056,0,TN
4015,1571922.659,5181832.971,1.071639061,1139.418606,0.994538844,4.861967564,0,TN
50232,1571923,5181582,1.568751812,818.6529171,0.645730972,5.613068104,0,TN
17889,1571923.035,5182041.758,1.92243433,1347.47243,0.507782519,5.014733791,0,TN
4035,1571923.808,5182588.359,1.749101162,1708.112024,1.99816227,4.689329624,0,TN
35067,1571923.928,5182040.873,1.92243433,1345.923556,0.507782519,5.014733791,0,TN
50239,1571924,5181545,1.505806208,773.4251919,1.095502019,5.39186573,0,TN
50231,1571924,5181582,1.568751812,819.2637245,0.645730972,5.613068104,0,TN
29501,1571924.857,5182612.171,1.749101162,1726.787932,3.608070135,4.636145592,0,TN
572,1571925.028,5182212.444,1.69841814,1431.265852,0.372911215,4.567456722,0,TN
48547,1571925.772,5182083.083,1.932771444,1361.973572,0.649135113,4.922914505,0,TN
23546,1571926,5182547,1.824257374,1672.165264,3.635281324,4.556794643,0,TN
4034,1571926.117,5182232.977,1.819651604,1441.940431,1.733179808,5.115569115,0,TN
25193,1571929.011,5183566.891,1.869978666,2352.710764,1.136570573,5.862967491,0,TN
34927,1571929.306,5182727.581,2.147845984,1820.340979,0.846690953,5.102966309,0,TN
16677,1571932.065,5182970.431,1.594443083,2035.941421,1.087430596,5.17320919,0,TN
39340,1571940.292,5182342.026,1.918195009,1496.46876,0.885362804,4.928693771,0,TN
5211,1571940.404,5181434.047,1.643659115,649.1269028,0.891640425,5.267414093,0,TN
39341,1571941.38,5182332.923,1.891529799,1488.711677,0.768893361,4.970443249,0,TN
4021,1571941.587,5181659.189,0.737689018,925.8750057,1.153994083,5.194632053,0,TN
18650,1571941.68,5182396.673,2.072755098,1535.302562,0.800657034,5.26615572,0,TN
4019,1571942.332,5181447.382,1.568147182,666.3139679,0.840277374,5.226066113,1,FN
43812,1571942.6,5182125.25,1.47671032,1360.87953,2.517600298,4.462534904,0,TN
57299,1571943.04,5182235.406,1.649423838,1422.435183,1.677350044,4.988639355,0,TN
7970,1571944.307,5183493.62,2.010942936,2370.944822,0.476688206,5.705281734,0,TN
42007,1571945,5181542,1.337784529,782.8348359,0.686420321,5.180119514,1,FN
23547,1571945,5182545,1.152083158,1649.224175,1.880892038,4.165254116,0,TN
41417,1571945.166,5182355.595,1.918195009,1500.551792,0.907042384,5.025205612,0,TN
3974,1571945.409,5182606.472,1.268019438,1699.501615,2.005694389,4.059214115,0,TN
17884,1571945.646,5182046.739,1.56165266,1320.014697,2.674626589,4.958309174,0,TN
34928,1571945.93,5182734.425,2.091801882,1808.769064,0.208519295,5.021204472,0,TN
25199,1571946.006,5183499.917,2.010942936,2365.384305,1.124869347,5.776803017,0,TN
27407,1571946.256,5182520.524,1.07430625,1628.270953,1.144778609,3.685772181,0,TN
34929,1571946.41,5182716.213,2.091801882,1792.182854,0.120160595,4.978839397,0,TN
14425,1571946.654,5183143.785,1.993483543,2190.850954,0.549905598,5.27808094,0,TN
14949,1571946.859,5181497.092,1.539397478,729.2633167,1.203754425,5.19026804,1,FN
43811,1571947.1,5182112.9,1.47671032,1348.804751,2.543632984,4.356127739,0,TN
35066,1571947.341,5182047.19,1.56165266,1317.989198,2.674626589,4.958309174,0,TN
17313,1571947.527,5181905.811,0.976261854,1245.761413,1.038520098,4.648245811,0,TN
32636,1571947.84,5182161.1,1.517262936,1373.61721,1.486632705,4.234824181,0,TN
15413,1571947.846,5183069.284,1.97138238,2115.150632,0.396251529,5.471182823,0,TN
8381,1571949.357,5181535.877,1.421040773,778.1871877,0.77358371,5.114426613,1,FN
4590,1571951.017,5181861.551,0.823412657,1189.609471,1.201410174,4.583762169,0,TN
4803,1571951.241,5181732.741,0.965090275,1024.091905,1.777784467,5.039987087,0,TN
4594,1571951.744,5181968.87,1.300702095,1279.285786,1.356372833,4.688287258,0,TN
4591,1571951.749,5181781.552,0.836311579,1086.65189,1.36629498,4.793510914,1,FN
1961,1571952.062,5181348.75,1.853495598,561.5422589,0.044951368,4.893537045,1,TP
14426,1571952.798,5182926.809,1.231693506,1973.998149,0.173273608,4.645871639,0,TN
1957,1571953.06,5181399.73,1.709424019,618.8165073,0.212804809,5.06807518,1,FN
15970,1571953.156,5183382.453,1.67337513,2422.799097,1.074944973,5.329378605,0,TN
48938,1571954.76,5181508.578,1.539397478,748.4006678,0.672227979,5.291780472,1,FN
21241,1571955.004,5182660.792,1.763460159,1734.717577,0.922087073,4.539197922,0,TN
54172,1571956,5182769,1.868523598,1828.621811,0.596287191,5.03646946,1,FN
15915,1571956.79,5182420.945,2.10707283,1537.039497,0.881236017,4.848596096,0,TN
16651,1571957.168,5182487.939,1.579593658,1590.01773,1.608790755,4.541904449,0,TN
16615,1571957.672,5182321.743,1.891529799,1461.52908,1.020537019,4.780647278,0,TN
