,Test ID,easting__N,northing__,GWD (m),Elevation,L (m),Slope (%),Displ (m),PGA (g),Qtncs_med,Qtncs_std,Ic_med,Ic_std
588,51892.0,1575534.70614,5181484.7948,3.4656662940979,6.492201805114746,1776.2866191957678,1.43149733543396,0.005414976738393,0.5060928463935851,105.94544208964885,19.329448024509837,1.6680106263658259,0.15017267069781778
589,11059.0,1575534.99,5181578.41347,2.447917222976685,5.551713943481445,1728.26472651492,0.686257243156433,0.024988999590278,0.5027396678924559,131.2087333418065,19.23116585058973,1.7056638443037742,0.11713045949918588
590,37664.0,1575535.65095,5181558.31993,2.558319091796875,5.8464226722717285,1738.8008370007587,0.6879974603652951,0.025610860437155,0.5027396678924559,119.14797852896788,22.527940149148737,1.5736783275088788,0.11790906439049735
591,25811.0,1575536.85,5183182.13,2.2513644695281982,2.314642429351806,352.9927752867957,2.0083706378936768,0.20956476032733895,0.4547325074672701,162.78607690089322,19.823450730234825,1.5200771687511074,0.07569917909826665
592,51897.0,1575538.11909,5181457.48646,3.9042377471923833,7.191280841827393,1796.1781186470776,3.405960321426392,0.00471230270341,0.5060928463935851,151.93051584925996,28.745685255139545,1.624168560735593,0.2054363647263308
593,43661.0,1575539.0,5182175.0,2.232743740081787,3.963507652282715,1554.9830415171655,0.824701547622681,0.492810785770416,0.48531049489975,129.8819982983,15.213375317841434,1.6258945860096583,0.1061022812017574
594,43912.0,1575540.1299999997,5182616.99,2.578980445861816,3.561212301254272,1097.7014684227684,4.190387725830078,0.210495799779892,0.471648663282394,122.06153273788306,28.499282386675162,1.5755707375096255,0.34002450791709793
595,51895.0,1575542.9233600001,5181469.831590001,3.13586163520813,6.484557628631593,1795.0733074931436,2.193564653396606,0.005407975520939,0.5060928463935851,123.48763061592236,18.657030251436538,1.6226009629011335,0.12548635434324595
596,31719.0,1575542.92616,5182580.43034,1.876381039619446,3.165694952011108,1147.0885926509466,0.267437607049942,0.247029393911362,0.471648663282394,114.04320476381523,19.016073756936922,1.6788709562803144,0.20630633069502166
597,54534.0,1575545.6371,5181524.77496,2.651432275772095,5.844830989837647,1768.5612170836291,1.9153528213500983,0.022784607484937,0.5027396678924559,116.76469420442676,20.62256026022453,1.675513783724171,0.1164643855108165
598,24330.0,1575546.381,5181758.862319999,2.408738136291504,5.204676151275635,1675.043760132625,0.882257759571075,0.355758368968964,0.495766431093216,140.56903937781203,17.67936753874121,1.6792719422427762,0.1121584740108067
599,51890.0,1575547.48843,5181481.28737,3.13586163520813,6.484745979309082,1794.349177695973,1.43149733543396,0.006590224336833,0.5060928463935851,137.53672175438732,22.66374131513868,1.5606410630287564,0.14409086754717987
600,50089.0,1575548.0152,5181869.888,2.810951709747314,5.39703369140625,1652.8865252308233,0.959646821022034,0.36901894211769104,0.492253094911575,111.90782463863322,12.204765278313019,1.8295948282178625,0.11204530706985352
601,29546.0,1575548.72,5183193.41,1.739589333534241,2.014468669891357,343.1748814422025,1.169551014900208,0.20956476032733895,0.4547325074672701,100.57443055474836,20.884726098809303,1.9431034929778777,0.28559706410743785
602,11062.0,1575549.23003,5182596.34139,1.947656035423279,3.1447577476501465,1128.6967592865726,1.184996247291565,0.233395650982857,0.471648663282394,71.55390285697648,13.516837835362358,2.2713358643482704,0.24471397583023524
603,54535.0,1575552.6340100002,5181536.77037,2.651432275772095,6.041783809661865,1771.36311442417,1.079255938529968,0.025578225031495,0.5027396678924559,114.52635818882752,16.85558558637117,1.6816237632170492,0.10430154417410303
604,19794.0,1575553.87532,5182592.57565,1.947656035423279,3.1655390262603764,1135.6113417217512,0.236264035105705,0.228602424263954,0.471648663282394,113.06731135330456,13.847274553085866,1.8792382080126104,0.14837926318622754
605,20741.0,1575555.3095499997,5181673.50631,2.1267986297607417,4.889724731445312,1714.8331948401346,0.55128937959671,0.15662407875061,0.499278396368027,119.73289856540121,20.658231653366766,1.6265830265570462,0.11155848943555602
606,11435.0,1575555.50559,5181428.20344,4.478697299957275,7.892972946166992,1835.157865247609,1.981640934944153,0.0,0.5060928463935851,139.3096953446823,33.706705191470625,1.6995775084566591,0.1724422020508997
607,51891.0,1575556.73649,5181471.76984,3.13586163520813,6.544639587402344,1811.328913562464,2.92272424697876,0.006590224336833,0.5060928463935851,149.96795313507016,28.6321774806506,1.523320118358218,0.12347802594373487
608,31720.0,1575558.99382,5182696.65725,3.490894317626953,4.711801052093506,1000.8751400718953,0.7972217798233029,0.074788600206375,0.468234777450562,103.19250986444206,25.300700408691092,1.9152183849322053,0.3343019877924317
609,11012.0,1575564.02714,5182040.80121,2.474745750427246,4.777437686920166,1624.2308632603451,1.694673418998718,0.431481271982193,0.488765954971313,134.95731863943442,20.519905266444248,1.6391800760870856,0.09389768012671752
610,43805.0,1575565.0,5181973.0,2.514535665512085,4.839447975158691,1646.4023657015687,0.56014084815979,0.360897690057755,0.488765954971313,128.9501007058719,20.047637229661134,1.6825823845666197,0.17663791577655866
611,19795.0,1575568.00868,5182573.74684,1.9377739429473884,3.1950745582580566,1166.352307957976,0.526231586933136,0.240831658244133,0.471648663282394,130.8771056429026,18.59410286086837,1.7766025088326165,0.1935547058412252
612,54536.0,1575568.62768,5181534.77155,2.945317268371582,6.07903528213501,1792.884679494505,1.026625752449036,0.028075749054551003,0.5027396678924559,104.30931242156277,19.671020339753987,1.7181899746949705,0.11445712744603308
613,39023.0,1575569.1951,5182603.18199,1.997236728668213,3.299198627471924,1128.1370454184478,0.272594064474106,0.240325123071671,0.471648663282394,109.46921416512974,16.247192925526008,1.803987896319189,0.1849464558530385
614,37525.0,1575570.21728,5183212.12612,1.8842073678970344,2.157371520996094,327.6465118711149,0.685561060905457,0.2768761217594149,0.4547325074672701,126.8520193248156,23.646696988935428,1.840088890753316,0.3659434383030301
615,47787.0,1575571.9443700002,5182825.53359,3.797412872314453,4.380785942077637,836.8397584669925,3.217708110809326,0.07868780195713,0.464823812246323,117.97398050233114,13.913490206735359,1.5857797315808468,0.12960911749779316
616,43806.0,1575572.0,5181952.0,2.249045610427856,4.720015525817871,1662.396556035883,1.5895177125930793,0.35559058189392106,0.492253094911575,135.08696696612523,30.951587750843984,1.6739564465076004,0.16506420553422935
617,29502.0,1575572.0946,5182655.3286,2.831437349319458,4.253963470458984,1060.7734008484035,2.581093788146973,0.226958245038986,0.471648663282394,119.6316907979616,25.99998431740569,1.7358922991235888,0.2969855871781664
618,20744.0,1575574.09883,5182221.82988,2.11974310874939,3.76686954498291,1595.191327738107,0.361926823854446,0.4304182529449461,0.481879949569702,85.06367875294183,12.123247791233453,1.7824449974895007,0.10885497147319538
619,5001.0,1575574.73682,5183184.71981,1.773656725883484,1.995088458061218,365.60197656318184,0.6524863839149481,0.32355308532714805,0.4547325074672701,92.67041376765535,43.97846417800546,1.7610600832405077,0.28581156017040404
620,15310.0,1575576.0574299998,5183132.330490001,2.797720432281494,2.769967555999756,435.0635058338703,3.25772762298584,4.750802040100098,0.4547325074672701,125.35718674997528,18.789390895669214,1.5728017042481213,0.08470206794582709
621,11289.0,1575576.8,5181981.1,2.514535665512085,4.769824028015137,1659.6798305226057,0.099558755755424,0.347292512655258,0.488765954971313,159.41858568124417,28.14498209616596,1.4780960836701649,0.2569816051814304
