Test ID,easting__N,northing__,GWD (m),Elevation,L (m),Slope (%),PGA (g),Target,CM pred
16040.000000000000000,1576242.434600000036880,5182553.583970000036061,2.860980749130249,2.851380586624147,789.960715972496018,2.005403518676758,0.486813455820084,0,TN
17211.000000000000000,1576242.434600000036880,5182553.583970000036061,2.860980749130249,2.851380586624147,789.960715972496018,2.005403518676758,0.486813455820084,0,TN
9111.000000000000000,1576246.508949999930337,5181439.186340000480413,1.628870487213135,3.975834369659424,2000.216854359812714,0.756649732589722,0.520821571350098,0,TN
20949.000000000000000,1576250.235700000077486,5182817.659540000371635,2.602265357971191,2.919275522232056,505.013536941807615,1.066738247871399,0.480012744665146,0,TN
28556.000000000000000,1576250.399999999906868,5182354.709999999962747,2.740916967391968,3.066381454467773,1010.626413193691974,2.596976280212402,0.493586927652359,0,TN
30533.000000000000000,1576250.869900000048801,5182623.836930000223219,2.845128536224365,3.324497699737549,705.084329239627095,0.719669699668884,0.486813455820084,0,TN
18746.000000000000000,1576252.775709999958053,5181511.802099999971688,1.638842821121216,3.531159400939941,2023.492971851799894,1.859498858451843,0.517368018627167,0,TN
8318.000000000000000,1576253.052399999927729,5181601.062180000357330,1.633407831192017,3.547422409057617,1939.435780926658936,2.352324724197388,0.517368018627167,0,TN
5129.000000000000000,1576255.019300000043586,5182123.524790000170469,3.934569358825684,4.234390735626222,1286.088065314099367,4.790959358215332,0.500363290309906,1,TP
2889.000000000000000,1576256.367499999934807,5182178.123159999959171,3.969820737838745,4.224904060363770,1219.021810845546952,0.888994455337524,0.500363290309906,1,TP
34835.000000000000000,1576257.000000000000000,5182444.000000000000000,2.814171314239502,3.210939407348633,901.498761604239803,1.182407736778259,0.490201771259308,0,TN
11817.000000000000000,1576257.100000000093132,5182096.799999999813735,3.771508932113647,4.057199001312257,1317.522287477980854,10.922902107238770,0.500363290309906,1,TP
21675.000000000000000,1576257.473759999964386,5181889.517719999887049,2.791842460632324,3.756219625473022,1574.813757862928696,0.413009345531464,0.507142245769501,0,TN
11815.000000000000000,1576257.500000000000000,5182105.700000000186265,3.771508932113647,4.810902118682861,1306.329884753880833,8.529760360717772,0.500363290309906,1,TP
30532.000000000000000,1576262.139699999941513,5182614.214510000310838,2.845128536224365,3.305975198745728,706.485831709959598,2.137778043746948,0.486813455820084,0,TN
16041.000000000000000,1576263.126579999923706,5182542.288919999264181,3.006712198257446,3.365675926208496,785.747860532669733,0.251592695713043,0.486813455820084,0,TN
17214.000000000000000,1576263.126579999923706,5182542.288919999264181,3.006712198257446,3.365675926208496,785.747860532669733,0.251592695713043,0.486813455820084,0,TN
3827.000000000000000,1576267.868610000004992,5182366.908549999818206,2.835505723953247,2.837150573730469,983.935236810631409,2.260337591171265,0.493586927652359,0,TN
18744.000000000000000,1576268.031629999866709,5181494.308500000275671,1.450752258300781,3.597835779190063,1995.629431201680518,2.009404420852661,0.520821571350098,0,TN
9096.000000000000000,1576268.673249999992549,5182592.669080000370741,2.484740257263184,2.751715183258057,725.047998481826312,1.696519255638123,0.486813455820084,0,TN
2607.000000000000000,1576269.282649999950081,5182164.488869999535382,4.373520851135254,4.469131469726562,1226.902351027598570,1.078143358230591,0.500363290309906,1,TP
25897.000000000000000,1576271.699999999953434,5182162.240000000223517,4.094824314117432,4.368113040924071,1228.062344754885999,1.078143358230591,0.500363290309906,1,TP
34836.000000000000000,1576273.000000000000000,5182414.000000000000000,3.169024705886841,3.327001094818115,924.382040957735626,0.549742102622986,0.493586927652359,0,TN
15851.000000000000000,1576275.604439999908209,5181556.280530000105500,2.239140987396240,4.309901237487793,1983.287011088480540,0.682442843914032,0.517368018627167,0,TN
25898.000000000000000,1576278.129999999655411,5182183.519999999552965,4.373520851135254,4.264987945556642,1197.970115965809100,2.864964723587036,0.500363290309906,1,TP
57362.000000000000000,1576279.870000000111759,5182591.750000000000000,2.484740257263184,3.258739233016968,716.885685208016071,2.498442888259888,0.486813455820084,0,TN
57363.000000000000000,1576279.870000000111759,5182591.750000000000000,2.484740257263184,3.258739233016968,716.885685208016071,2.498442888259888,0.486813455820084,0,TN
2600.000000000000000,1576280.653930000029504,5182347.396590000018477,2.620696544647217,2.954910516738892,998.749856810958249,1.920984625816345,0.493586927652359,0,TN
40934.000000000000000,1576284.976179999997839,5182533.665730000473559,2.969776868820190,3.222203969955444,777.981315289206123,0.630826413631439,0.490201771259308,0,TN
25902.000000000000000,1576285.120000000111759,5182176.750000000000000,4.373520851135254,4.637281894683838,1201.676599779746539,7.486855030059814,0.500363290309906,1,TP
11667.000000000000000,1576285.398340000072494,5182071.296230000443757,4.014616012573241,3.897768259048462,1331.942313978302991,9.838291168212892,0.503752231597900,1,TP
13712.000000000000000,1576285.398340000072494,5182071.296230000443757,4.014616012573241,3.897768259048462,1331.942313978302991,9.838291168212892,0.503752231597900,1,TP
2599.000000000000000,1576285.611279999837279,5182377.414800000376999,2.835505723953247,2.715005397796631,959.248894324911703,2.748100280761719,0.493586927652359,0,TN
11310.000000000000000,1576286.899999999906868,5181977.799999999813735,2.833963394165039,3.345861196517944,1447.332535249633565,1.284573554992676,0.503752231597900,0,TN
892.000000000000000,1576287.755709999939427,5181971.965719999745488,2.845001935958862,3.290212392807007,1454.075443312227435,1.284573554992676,0.503752231597900,0,TN
18.000000000000000,1576289.526920000091195,5181637.008790000341833,1.752918601036072,3.326961994171143,1873.532228200839882,1.603785991668701,0.513943195343018,0,TN
10586.000000000000000,1576291.966289999661967,5182486.501690000295639,2.757597684860229,2.760189533233643,825.885506135023775,1.013269305229187,0.490201771259308,0,TN
22658.000000000000000,1576293.173040000023320,5181738.098720000125468,2.547041416168213,3.835598707199097,1744.003934242110063,0.874895393848419,0.512903511524200,0,TN
2888.000000000000000,1576295.337860000086948,5182356.133460000157356,2.904373407363892,2.784370899200439,978.306617858748723,2.163526773452759,0.495988160371780,0,TN
11320.000000000000000,1576297.100000000093132,5181976.299999999813735,2.845001935958862,3.342531442642212,1443.072375248285425,0.210334718227386,0.506117045879364,0,TN
19512.000000000000000,1576300.488379999995232,5182242.568630000576377,2.871410846710205,2.916115760803223,1111.611730459337650,1.306785106658936,0.499354243278503,1,FN
11323.000000000000000,1576302.399999999906868,5181996.299999999813735,3.297105312347412,3.426085710525513,1415.012879020818445,5.352207660675049,0.506117045879364,0,TN
9099.000000000000000,1576303.028470000019297,5182640.031089999713004,2.577230691909790,2.873371839523315,644.289874367358834,1.870970368385315,0.489280909299850,0,TN
20807.000000000000000,1576306.143380000023171,5182816.841109999455512,3.250415802001953,3.702754497528076,451.595117876230177,0.674181878566742,0.482558876276016,0,TN
16414.000000000000000,1576309.062660000054166,5181489.038089999929070,1.371591329574585,3.517476081848145,1939.899584585238699,1.060122251510620,0.523254156112671,0,TN
11321.000000000000000,1576310.000000000000000,5181989.299999999813735,3.297105312347412,3.420457124710083,1419.155214517943023,2.371979951858521,0.506117045879364,0,TN
9045.000000000000000,1576310.363029999658465,5182303.924519999884069,3.101632833480835,3.103073596954346,1031.031230902743573,0.493152797222137,0.499354243278503,1,FN
6267.000000000000000,1576310.565010000020266,5182213.100560000166297,3.179262161254884,3.092409372329712,1140.909046182639258,1.451360940933228,0.499354243278503,1,FN
20809.000000000000000,1576311.042670000111684,5182759.214049999602139,2.879188060760498,3.543977022171022,507.779089095016957,1.381591916084290,0.485923528671265,0,TN
50413.000000000000000,1576313.279729999834672,5181428.609530000016093,1.594155073165894,3.755143880844116,1908.004425530624076,0.908967196941376,0.523254156112671,0,TN
50150.000000000000000,1576313.444099999964237,5181427.832690000534058,1.594155073165894,3.755143880844116,1907.469918009212734,0.908967196941376,0.523254156112671,0,TN
9670.000000000000000,1576313.699710000073537,5182392.249569999985397,2.578963279724121,2.516455650329590,922.405188856478389,2.938935995101929,0.495988160371780,0,TN
2597.000000000000000,1576314.062069999985397,5182280.933730000630021,2.710792779922485,2.779898881912231,1056.220421731013630,2.148363113403320,0.499354243278503,1,FN
24229.000000000000000,1576315.877770000137389,5182896.779659999534488,2.833472251892090,3.154702186584473,364.572358133160776,0.292985260486603,0.479190200567245,0,TN
50151.000000000000000,1576318.168950000079349,5181440.176969999447465,1.547472000122070,3.821287631988525,1906.394265015100700,0.766873180866241,0.523254156112671,0,TN
50414.000000000000000,1576318.572649999987334,5181440.289450000040233,1.547472000122070,3.821287631988525,1905.912238792556764,0.766873180866241,0.523254156112671,0,TN
16211.000000000000000,1576319.361389999976382,5181786.859989999793470,2.657819032669067,4.031244754791260,1667.745328426030028,6.193735122680664,0.512903511524200,0,TN
11380.000000000000000,1576320.000000000000000,5181639.200000000186265,2.063353061676025,3.738170385360718,1853.807608229580410,6.362707138061523,0.516318976879120,0,TN
40348.000000000000000,1576320.000000000000000,5181640.000000000000000,2.063353061676025,3.738170385360718,1852.791890170461102,6.362707138061523,0.516318976879120,0,TN
2608.000000000000000,1576320.952650000108406,5182134.661930000409484,3.505654811859132,3.309091567993164,1231.775268812457398,4.248191833496094,0.502733170986176,1,TP
3858.000000000000000,1576322.483620000071824,5181640.648159999400377,2.063353061676025,3.738170385360718,1850.618494760127760,6.362707138061523,0.516318976879120,0,TN
26.000000000000000,1576326.504620000021532,5182390.670490000396967,2.578963279724121,2.233246803283691,915.655196613728776,0.614398837089539,0.495988160371780,0,TN
19511.000000000000000,1576326.804100000066683,5182408.603380000218749,2.578963279724121,2.895471334457397,893.856104999521335,3.702917814254761,0.495988160371780,0,TN
7665.000000000000000,1576326.992060000076890,5182496.668460000306368,2.668585538864136,3.034237146377563,788.118492256722902,1.469633698463440,0.492633491754532,0,TN
54922.000000000000000,1576327.050000000046566,5181727.030000000260770,2.471813201904297,3.888307571411133,1738.851152112084719,3.035519599914551,0.516318976879120,0,TN
50412.000000000000000,1576330.454099999973550,5181439.998110000044107,1.547472000122070,3.829900741577148,1890.211298660672583,0.766873180866241,0.523254156112671,0,TN
50152.000000000000000,1576330.533360000001267,5181440.442630000412464,1.547472000122070,3.829900741577148,1890.296631870184001,0.766873180866241,0.523254156112671,0,TN
44651.000000000000000,1576331.643610000144690,5181767.962030000053346,2.657819032669067,3.760932922363281,1684.646348996712049,3.218155384063721,0.512903511524200,1,TP
16219.000000000000000,1576332.705790000036359,5181797.775980000384152,3.853092432022095,5.186005115509033,1646.453268652579709,4.973755359649658,0.512903511524200,1,TP
4657.000000000000000,1576334.237369999988005,5182133.032890000380576,3.505654811859132,2.780386924743652,1225.823040364827648,4.201878547668457,0.502733170986176,1,TP
31732.000000000000000,1576335.485579999862239,5182192.112859999760985,2.985412597656250,2.740263700485229,1151.590561344871503,0.651857018470764,0.502733170986176,1,FN
17527.000000000000000,1576336.707629999844357,5182078.804469999857247,4.066261291503906,3.879129409790039,1291.788568667053141,1.151207566261292,0.502733170986176,0,TN
2602.000000000000000,1576338.400079999817535,5182381.154540000483394,3.128307104110718,2.783649444580078,919.078113543608993,2.930207729339600,0.495988160371780,0,TN
57659.000000000000000,1576339.318000000203028,5181593.767210000194609,4.037561416625977,5.492207527160645,1901.617418786933968,5.598814964294434,0.519764780998230,0,TN
29386.000000000000000,1576339.639999999897555,5181452.219999999739230,1.375124931335449,3.542303800582886,1883.477765405177024,1.408612012863159,0.523254156112671,0,TN
7493.000000000000000,1576342.000000000000000,5181556.000000000000000,1.421238780021667,3.626652717590332,1930.858057763971829,3.466169357299805,0.519764780998230,0,TN
6275.000000000000000,1576345.589399999938905,5181431.841740000061691,1.606251001358032,3.852252721786499,1866.910849473593089,1.507527232170105,0.523254156112671,0,TN
28.000000000000000,1576349.898539999965578,5182694.740460000000894,2.683723211288452,3.033067703247070,545.111504340137799,1.074050784111023,0.485923528671265,0,TN
7491.000000000000000,1576351.000000000000000,5181563.000000000000000,2.626694679260254,3.677261829376221,1923.181029183816008,6.565948009490968,0.519764780998230,0,TN
38435.000000000000000,1576351.085320000071079,5181502.597400000318885,1.725696802139282,3.756294965744019,1891.996315425540843,1.335110664367676,0.519764780998230,0,TN
18497.000000000000000,1576352.269729999825358,5181671.412539999932051,2.021375179290771,3.556579828262329,1795.492586118939471,5.955418586730957,0.516318976879120,0,TN
38434.000000000000000,1576353.443500000052154,5181521.485869999974966,1.704920887947083,3.819582939147949,1898.351479423055935,2.060742378234863,0.519764780998230,0,TN
29383.000000000000000,1576357.209999999962747,5181437.379999999888241,1.606251001358032,3.471534729003906,1854.049260047807820,1.732324719429016,0.523254156112671,0,TN
2890.000000000000000,1576361.965599999995902,5182162.301919999532402,3.087544441223145,3.028433322906494,1172.765742649818549,1.322622299194336,0.502733170986176,0,TN
2603.000000000000000,1576362.140220000175759,5182397.318669999949634,2.243784189224243,2.496551513671875,883.571246433900114,4.418888568878174,0.495988160371780,0,TN
57657.000000000000000,1576362.308179999934509,5181618.757840000092983,4.344452857971191,5.927958488464356,1857.861099749231926,3.596380233764648,0.516318976879120,0,TN
17379.000000000000000,1576362.508350000018254,5181816.714780000038445,2.378954172134399,3.931359767913817,1605.760816855729900,5.667667865753174,0.512903511524200,1,FN
17526.000000000000000,1576363.626219999976456,5182550.368009999394417,2.417252779006958,2.481597185134888,698.508559183597526,2.879076719284058,0.489280909299850,0,TN
38436.000000000000000,1576364.646120000164956,5181507.420649999752641,1.851105690002441,4.001781940460205,1876.920289390229527,0.999169349670410,0.519764780998230,0,TN
30417.000000000000000,1576365.441289999987930,5181741.093360000289977,3.268514633178711,3.974857091903687,1699.700335739773891,5.865074157714844,0.512903511524200,1,TP
30418.000000000000000,1576365.972279999870807,5181727.990159999579191,1.957624197006226,3.311630725860596,1716.074526234971700,3.360834360122681,0.516318976879120,1,TP
9106.000000000000000,1576366.210729999933392,5181867.359140000306070,2.292008876800537,3.017566680908203,1539.812971055819389,0.628904044628143,0.509505689144135,0,TN
2601.000000000000000,1576366.869050000095740,5182365.021590000018477,3.380737543106079,3.191238403320312,919.275239744526971,0.536117255687714,0.495988160371780,0,TN
2609.000000000000000,1576369.801770000020042,5182192.869969999417663,2.671293497085571,2.460800170898438,1130.039602090642575,1.979009747505188,0.502733170986176,0,TN
19513.000000000000000,1576370.328280000016093,5182791.222680000588298,2.345251798629761,2.587873935699463,421.443715981434423,3.315223217010498,0.482558876276016,0,TN
2623.000000000000000,1576370.608679999830201,5181460.241069999523461,1.284074306488037,3.320645570755005,1846.713873471897614,0.543255329132080,0.523254156112671,0,TN
3854.000000000000000,1576372.041779999854043,5181723.696370000019670,1.957624197006226,3.196153163909912,1718.308195050960421,2.028899431228638,0.516318976879120,1,TP
29925.000000000000000,1576372.754949999973178,5181683.812180000357330,3.176393747329712,3.977445363998413,1768.955663693371662,6.765720367431642,0.516318976879120,1,TP
4969.000000000000000,1576372.970459999982268,5182642.481700000353158,3.278845787048340,3.577463150024414,585.180620672628834,0.017695296555758,0.489280909299850,0,TN
18498.000000000000000,1576373.428000000072643,5181653.273099999874830,4.185338497161865,5.694824218750000,1807.850193928713907,3.188576459884644,0.516318976879120,0,TN
25921.000000000000000,1576373.959999999962747,5181548.940000000409782,1.334844112396240,3.079346418380737,1886.483697078137311,1.296526193618774,0.519764780998230,0,TN
32261.000000000000000,1576374.659999999916181,5181471.879999999888241,1.299390912055969,3.278689861297607,1846.836681710064113,0.984846770763397,0.523254156112671,0,TN
30416.000000000000000,1576376.121090000029653,5181737.910149999894202,3.268514633178711,3.812800884246826,1698.013829233692604,4.514105319976807,0.512903511524200,1,TP
54828.000000000000000,1576376.820000000065193,5181690.690000000409782,1.889709711074829,3.558564186096191,1758.047350767549460,6.765720367431642,0.516318976879120,1,TP
30419.000000000000000,1576377.128400000045076,5181727.251939999870956,1.957624197006226,3.203570604324341,1711.083072027327262,4.514105319976807,0.516318976879120,1,TP
17378.000000000000000,1576377.407899999991059,5181831.760209999978542,2.378954172134399,3.192963838577272,1578.384548818542726,2.446127176284790,0.512903511524200,0,TN
57656.000000000000000,1576380.301379999844357,5181601.765039999969304,3.110791206359864,4.370701789855957,1870.897900159060327,9.831871032714844,0.519764780998230,1,TP
6262.000000000000000,1576382.123829999938607,5182325.487630000337958,3.273781538009644,3.145208835601806,957.760982800639908,3.336758136749268,0.495988160371780,0,TN
43678.000000000000000,1576386.000000000000000,5181558.000000000000000,1.334844112396240,2.991793394088745,1876.148055053630287,1.296526193618774,0.519764780998230,0,TN
29922.000000000000000,1576386.233660000143573,5181666.089949999935925,3.176393747329712,5.231762409210205,1784.951691793777172,4.193180561065674,0.516318976879120,1,TP
9991.000000000000000,1576387.578539999900386,5182023.327700000256300,3.679781198501587,3.644583702087402,1331.096189475476194,0.949526131153107,0.506117045879364,1,FN
57655.000000000000000,1576391.295939999865368,5181644.748219999484718,3.128201007843018,5.238860607147217,1810.000359298500598,5.965955734252930,0.516318976879120,1,TP
25928.000000000000000,1576392.419999999925494,5181529.669999999925494,1.301599860191345,3.094352722167969,1852.769223088756462,2.807157993316650,0.519764780998230,0,TN
2908.000000000000000,1576393.339859999949113,5181447.616659999825060,1.070792198181152,3.029614448547364,1811.408443089151888,1.102142453193665,0.523254156112671,0,TN
15593.000000000000000,1576393.722270000027493,5183104.709009999409318,1.646721124649048,2.097105741500854,79.115523985380349,0.550054550170898,0.475818872451782,0,FP
23389.000000000000000,1576394.064400000032037,5181461.434140000492334,1.070792198181152,3.167890310287476,1816.803145245732139,1.031583905220032,0.523254156112671,0,TN
13783.000000000000000,1576394.457239999901503,5181537.550919999368489,1.158567786216736,2.961062192916870,1854.357257481632587,1.635423183441162,0.519764780998230,0,TN
33246.000000000000000,1576394.779770000139251,5181902.344169999472797,3.155016660690308,3.502422094345093,1479.583557987818949,2.211640119552612,0.509505689144135,0,TN
30947.000000000000000,1576395.989360000006855,5181488.650569999590516,1.545706152915955,3.424979686737061,1827.326866839551485,0.988566637039185,0.523254156112671,0,TN
43679.000000000000000,1576396.000000000000000,5181549.000000000000000,1.158567786216736,2.959066152572632,1858.576793589192903,1.641459584236145,0.519764780998230,0,TN
10592.000000000000000,1576396.461970000062138,5182601.368530000559986,2.392490863800049,2.357257366180420,614.809874705531570,1.587636113166809,0.489280909299850,0,TN
7530.000000000000000,1576397.375179999973625,5182439.622700000181794,2.194614648818970,1.931283950805664,808.817555413385321,4.278294086456299,0.492633491754532,0,TN
2963.000000000000000,1576398.562050000065938,5182114.121910000219941,4.490676403045653,3.901565313339233,1210.736582706693525,2.362882614135742,0.502733170986176,1,TP
54829.000000000000000,1576402.370000000111759,5181711.049999999813735,2.401470661163330,3.330866575241089,1718.972361995017081,2.861161470413208,0.516318976879120,0,TN
25930.000000000000000,1576402.389999999897555,5182377.330000000074506,3.554739236831665,3.350384235382080,881.216899935623928,0.374404311180115,0.495988160371780,0,TN
57654.000000000000000,1576405.290730000007898,5181627.755319999530911,2.797987461090088,4.096078395843507,1825.035996695596623,6.892975330352782,0.516318976879120,1,TP
43831.000000000000000,1576406.530000000027940,5181916.269999999552965,3.759753465652466,4.094133377075194,1455.395851837094369,2.057538509368896,0.509505689144135,0,TN
43680.000000000000000,1576408.000000000000000,5181549.000000000000000,1.158567786216736,2.628805637359619,1843.397113572348644,0.900094866752625,0.522147178649902,0,TN
25932.000000000000000,1576408.479999999981374,5182365.830000000074506,3.554739236831665,3.319496393203735,891.694848764044195,0.398275345563889,0.498391926288605,0,TN
37277.000000000000000,1576410.810000000055879,5181585.169999999925494,1.104781866073608,2.864114284515381,1860.313910427536030,0.264778733253479,0.522147178649902,0,TN
29961.000000000000000,1576410.892920000012964,5182078.430449999868870,3.652921915054321,3.309278964996338,1248.466000020054707,0.048695657402277,0.505095303058624,1,FN
2907.000000000000000,1576412.035820000106469,5181720.648550000041723,1.637696385383606,3.193320512771606,1701.814287952876839,3.261203050613404,0.518685460090637,0,FP
43702.000000000000000,1576412.500000000000000,5181503.139999999664724,1.545706152915955,2.989293336868286,1813.378986283801623,2.035192966461182,0.522147178649902,0,TN
3856.000000000000000,1576414.513899999903515,5181759.753069999627769,1.582217216491699,3.089560985565186,1650.171256588380402,3.875786066055297,0.515260398387909,1,TP
13168.000000000000000,1576417.431999999796972,5181469.558000000193715,1.175100564956665,3.100880622863770,1790.400372191169936,0.926968395709991,0.525659501552582,0,TN
7744.000000000000000,1576418.162389999954030,5182642.352760000154376,2.880450963973999,3.068427801132202,550.858901496209910,1.617829203605652,0.491754949092865,0,TN
43701.000000000000000,1576418.290000000037253,5181510.709999999962747,1.190726161003113,2.875144481658936,1809.871249473392709,2.035192966461182,0.522147178649902,0,TN
19514.000000000000000,1576418.916689999867231,5182892.443649999797344,2.092375993728638,2.287071943283081,271.288046752414857,0.743189990520477,0.481773138046265,0,TN
37279.000000000000000,1576419.360000000102445,5181922.530000000260770,3.762393474578857,4.140027523040772,1440.265043222518671,0.663554251194000,0.511858880519867,0,TN
24237.000000000000000,1576420.107289999956265,5182385.414730000309646,3.575071334838867,3.182968854904175,860.348761896022893,0.464630097150803,0.498391926288605,0,TN
10584.000000000000000,1576421.910520000150427,5182659.206159999594092,2.880450963973999,3.245503902435303,528.294568561693495,1.074668169021606,0.488438069820404,0,TN
2605.000000000000000,1576423.864229999948293,5182454.987209999933839,2.889234542846680,2.765652656555176,772.480010961332709,4.197204113006592,0.495069235563278,0,TN
38932.000000000000000,1576426.667799999937415,5181498.087209999561310,1.190726161003113,2.977602243423462,1792.664327072366632,0.796785473823547,0.525659501552582,0,TN
25936.000000000000000,1576428.590000000083819,5182353.610000000335276,3.037127256393433,2.797429323196411,894.811050861074250,4.690162658691406,0.498391926288605,0,TN
37276.000000000000000,1576428.830000000074506,5181574.599999999627471,1.242849946022034,2.786343336105347,1831.652737485532498,0.700784564018250,0.522147178649902,0,TN
13714.000000000000000,1576428.865890000015497,5181855.785249999724329,2.419834375381470,3.077882051467897,1519.679133387162210,1.366943597793579,0.511858880519867,0,TN
37275.000000000000000,1576429.449999999953434,5181562.809999999590218,1.242849946022034,2.761219024658203,1824.103203113418658,0.700784564018250,0.522147178649902,0,TN
43700.000000000000000,1576430.939999999944121,5181523.089999999850988,1.033199429512024,2.615726232528687,1800.285740894409400,1.710373878479004,0.522147178649902,0,TN
15499.000000000000000,1576435.000000000000000,5182569.000000000000000,2.679539203643799,2.806769847869873,627.589261314027794,3.702680349349976,0.491754949092865,0,TN
15498.000000000000000,1576436.000000000000000,5182516.000000000000000,2.613261938095093,2.606501579284668,690.740058698880716,2.092611312866211,0.495069235563278,0,TN
9306.000000000000000,1576437.267049999907613,5182537.224890000186861,2.613261938095093,2.221319675445557,664.323345876402414,0.263594508171082,0.495069235563278,1,FN
38931.000000000000000,1576438.091170000145212,5181513.231390000320971,0.974497675895691,2.721027135848999,1785.951579028313290,1.826592087745667,0.522147178649902,0,TN
37278.000000000000000,1576438.699999999953434,5181940.370000000111759,3.368472337722778,3.668069124221802,1406.881858657920020,1.276628017425537,0.511858880519867,0,TN
2604.000000000000000,1576440.207399999955669,5182468.252319999970496,2.926601409912109,2.780664920806885,745.681466353786504,3.963722705841064,0.495069235563278,0,TN
39018.000000000000000,1576440.871009999653324,5181827.096189999952912,2.896200895309448,3.402932643890381,1550.261652911596457,3.582273721694946,0.515260398387909,0,TN
8322.000000000000000,1576441.676270000170916,5181622.358359999954700,1.088532209396362,2.424492120742798,1814.170389391149683,1.595134496688843,0.518685460090637,1,TP
50256.000000000000000,1576443.587479999987409,5181836.101549999788404,2.896200895309448,3.503676652908325,1537.308301214220592,2.775624990463257,0.515260398387909,0,TN
32713.000000000000000,1576443.977510000113398,5181531.994350000284612,0.974497675895691,2.518326520919800,1788.582874058238531,0.629469990730286,0.522147178649902,0,TN
56303.000000000000000,1576444.000000000000000,5181490.000000000000000,1.162899971008301,3.067189455032349,1766.350959882827510,0.781676411628723,0.525659501552582,0,TN
3857.000000000000000,1576445.152079999912530,5181740.421500000171363,1.863091707229614,3.035028934478760,1659.972420883223776,1.208327054977417,0.515260398387909,0,TN
19.000000000000000,1576447.236279999837279,5181529.125570000149310,0.974497675895691,2.518326520919800,1782.891173503468735,0.629469990730286,0.522147178649902,0,TN
37715.000000000000000,1576450.321089999983087,5181690.414660000242293,1.977115750312805,3.138602733612061,1721.968238111795017,0.770822584629059,0.518685460090637,1,TP
54923.000000000000000,1576450.639999999897555,5182183.230000000447035,2.803276538848877,2.369603633880615,1093.906617813193861,1.158043742179871,0.505095303058624,0,TN
33.000000000000000,1576455.010520000010729,5182974.971730000339448,2.240819215774536,2.131065845489502,152.243049562712315,4.151672840118408,0.481773138046265,0,TN
4318.000000000000000,1576456.522179999854416,5181968.860980000346899,3.658519029617310,3.672074317932129,1360.954505138932063,0.177904412150383,0.508472263813019,0,TN
9772.000000000000000,1576456.903729999903589,5181473.617899999953806,1.115610837936401,2.755028963088989,1741.544292278269268,1.007818698883057,0.525659501552582,0,TN
54924.000000000000000,1576457.840000000083819,5181603.360000000335276,1.270308375358582,2.627698898315430,1812.809361145896673,0.795697927474976,0.522147178649902,0,TN
31762.000000000000000,1576458.570420000003651,5182728.074580000713468,2.689971446990967,2.650725126266479,420.872669074331839,1.949769020080566,0.488438069820404,0,TN
7538.000000000000000,1576459.186479999916628,5182170.530930000357330,2.803276538848877,2.030252218246460,1105.096519146899936,0.476512312889099,0.505095303058624,0,TN
41437.000000000000000,1576460.698249999899417,5182235.532349999994040,3.012197256088257,2.325102329254150,1022.451535072229603,0.777602970600128,0.501733124256134,0,TN
37714.000000000000000,1576464.048260000068694,5181694.016630000434816,1.803639411926270,3.026796102523804,1710.599274329726768,1.693118929862976,0.518685460090637,1,TP
4315.000000000000000,1576464.765850000083447,5182100.278969999402761,3.765079498291016,3.027337312698364,1190.528082009653417,2.468509435653687,0.505095303058624,0,TN
30535.000000000000000,1576465.117710000136867,5181573.187280000187457,1.123397231101990,2.538622379302979,1785.558355144849884,0.436728119850159,0.522147178649902,0,TN
37713.000000000000000,1576466.437549999915063,5181681.031000000424683,1.358861923217773,2.935589790344238,1726.276574453590456,3.030747652053833,0.518685460090637,1,TP
40431.000000000000000,1576468.000000000000000,5181702.000000000000000,1.803639411926270,3.038220882415771,1698.356612975278722,0.972089231014252,0.518685460090637,0,FP
41436.000000000000000,1576468.235439999960363,5182229.783619999885559,2.900114297866821,2.243833541870117,1025.298359304127416,1.116228103637695,0.501733124256134,0,TN
29492.000000000000000,1576470.020000000018626,5181949.469999999739230,3.553446769714355,3.599622726440430,1378.356867523425080,1.121648669242859,0.511858880519867,0,TN
26737.000000000000000,1576473.231270000105724,5181864.525559999980032,3.663674116134644,4.306762695312500,1485.955940119932620,1.485235333442688,0.511858880519867,0,TN
41443.000000000000000,1576473.518380000023171,5182221.472620000131428,2.900114297866821,2.173036813735962,1032.781576816849793,0.961196064949036,0.501733124256134,0,TN
2692.000000000000000,1576474.515540000051260,5181944.171219999901950,3.553446769714355,3.640106916427612,1382.789690993284694,1.121648669242859,0.511858880519867,0,TN
56302.000000000000000,1576475.060000000055879,5181631.459999999962747,1.234728455543518,2.561961412429810,1786.795591618376875,0.916380345821381,0.518685460090637,0,TN
41150.000000000000000,1576475.920990000013262,5182181.610580000095069,2.825639247894287,2.142817497253418,1081.686741593898205,1.178835630416870,0.505095303058624,0,TN
25954.000000000000000,1576477.389999999897555,5182313.990000000223517,3.092721700668335,2.657192945480347,914.780052082479983,0.288724869489670,0.498391926288605,0,TN
41439.000000000000000,1576477.544270000187680,5182249.029509999789298,2.746809482574463,1.849146008491516,995.777327905127549,1.501843571662903,0.501733124256134,0,TN
41442.000000000000000,1576478.070360000012442,5182214.158599999733269,2.900114297866821,2.080561876296997,1039.435779620680478,1.008584141731262,0.501733124256134,0,TN
54925.000000000000000,1576478.639999999897555,5181606.240000000223517,1.103975057601929,2.408414602279663,1789.007487107312727,0.219192817807198,0.522147178649902,0,TN
